x,y,cluster,term,genes
-0.39599383,10.694809,Cluster 0,FGFR2,PTEN PLCG1 FGFR2 
-1.3572054,11.730828,Cluster 0,TRIM33,TRIM24 
-1.1626613,10.669886,Cluster 0,NUAK2,LATS1 
0.25209546,11.6850395,Cluster 0,TESK2,TESK2 CFL1 
-1.3331935,10.1925335,Cluster 0,BMPR1B,SMAD2 SMAD1 STAMBP 
0.24618137,10.950634,Cluster 0,LATS1,YAP1 LATS1 
0.34606656,11.117197,Cluster 0,RYK,RYK 
-0.18859461,10.770881,Cluster 0,FLT1,FLT1 
-1.2321339,10.650908,Cluster 0,MAP4K2,PRPC PRH2 PRH1 
-0.35042927,10.106464,Cluster 0,STK39,SLC12A3 STK39 SLC12A2 
-1.0552821,11.216532,Cluster 0,MST4,PDCD10 EZR 
-0.7532854,11.136286,Cluster 0,ULK1,BECN1 
-0.4897529,10.994911,Cluster 0,DDR1,C1ORF165 
-1.1598315,9.353852,Cluster 0,CSNK1G1,APC CDK5 CTNNB1 YWHAQ LRP6 NFATC3 CSNK1E PSEN2 BID SLC18A2 TP53 FOXO1 
0.93786937,10.62164,Cluster 0,LIMK2,DSTN 
0.45535737,10.598451,Cluster 0,TNK1,SFN 
-0.47143245,9.99987,Cluster 0,GUCY2C,PDZK1 
0.80808467,10.624394,Cluster 0,FER,AR NSF FER CTTN JUP STAT3 CTNNB1 PECAM1 
-0.11022494,9.723337,Cluster 0,CDK19,PAK1 EIF3F 
-1.3152349,10.113713,Cluster 0,CDKL5,CDKL5 
-0.07349854,11.58939,Cluster 0,BCKDK,BCKDHB BCKDHA BCKDK 
-1.1415025,10.837394,Cluster 0,PLK4,PLK4 HAND1 CENPJ 
-0.5543949,10.717353,Cluster 0,ACVR2A,TCTEX1D4 
0.31540486,11.08517,Cluster 0,STK3,YAP1 LATS1 MOB1B RPS6KB1STK3 STK24 STK38L NEK2 ABL1 SAV1 STK3 MOB1A 
-1.440237,10.4879875,Cluster 0,MAST3,PTEN 
-0.36177257,9.967714,Cluster 0,OXSR1,SLC12A3 PAK1 SLC12A1 SLC12A2 
-0.3411752,12.013661,Cluster 0,GSG2,HIST1H3A 
-0.7854269,10.476591,Cluster 0,CDK17,CDK17 
0.731826,10.900474,Cluster 0,SRMS,SRMS 
-0.9284204,10.015435,Cluster 0,TRPM6,TRPM6 
-0.4918849,10.590015,Cluster 0,MAP4K5,GSK3B 
0.3576385,10.542918,Cluster 0,TGFBR1,EEF1A1 SMAD2 SMAD1 ENG TP63 
-1.0620414,10.76229,Cluster 0,TSSK3,TSSK3 
-1.1572028,9.371558,Cluster 0,CSNK1G3,APC CDK5 CTNNB1 YWHAQ NFATC3 CSNK1E PSEN2 BID SLC18A2 TP53 
-0.2578937,10.448365,Cluster 0,HIPK1,PAGE4 
-1.1036583,10.731136,Cluster 0,TSSK2,TSKS 
-1.3958446,10.164375,Cluster 0,FRK,PTEN FRK 
-0.26953018,10.062341,Cluster 0,PIK3CA,CEACAM1 PIK3R1 RPS6KB1 TPM1 
0.14517717,10.301529,Cluster 0,PKDCC,PKDCC 
-0.4323308,9.924154,Cluster 0,MAST2,SLC9A3 PCDH24 
-1.4463342,11.049409,Cluster 0,TNIK,TCF7L2 TNIK 
-0.4253394,10.989188,Cluster 0,EPHA8,EPHA8 
-1.5717993,11.174536,Cluster 0,TRIM28,ZNF689 YWHAZ 
-1.1161029,9.340318,Cluster 0,CSNK1A1L,NFAT5 APC CDK5 CTNNB1 YWHAQ NFATC3 CSNK1E PSEN2 BID TP53 
-1.5861982,11.282963,Cluster 0,NUAK1,LATS1 PPP1R12A CASP6 TP53 
-1.5811127,10.899119,Cluster 0,WNK3,SLC12A1 WNK3 
-0.03618009,10.84017,Cluster 0,TIE1,TIE1 TEK 
-1.181915,10.605522,Cluster 0,INSRR,INSR INSRR 
-0.52767956,10.8720665,Cluster 0,MAP4K3,MAP4K3 
-1.2707006,10.109416,Cluster 0,GRK1,GRK1 OCLN CLDN5 CNR2 RHO BDKRB2 
-0.7050474,10.786692,Cluster 0,TRIO,PTK2 
-1.5834194,11.68083,Cluster 0,TSSK1B,CHEK2 
-0.754577,10.993158,Cluster 0,AXL,AXL 
-0.30913374,10.583499,Cluster 0,ROR2,ROR2 
-1.1937796,11.258168,Cluster 0,ROR1,ROR1 
-1.0720003,10.684345,Cluster 0,EPHA6,EPHA6 
0.08733379,10.947195,Cluster 0,STK38L,YAP1 RAB3IP STK38L 
-1.322506,11.181921,Cluster 0,NEK3,NEK3 
0.48307347,11.374328,Cluster 0,FGFR1,FLG SH2D2A FRS2 FGR PDP1 ZMYM2 SYNCRIP LDHA CTTN RPS6KA3 FGFR1 PLCG1 PKM2 PDK1 FGFR3 FGFR2 BCAR1 
0.120219715,10.513615,Cluster 0,ROS1,ROS1 
-0.7173789,10.611551,Cluster 0,SNRK,HSPA1A 
-1.05574,10.888792,Cluster 0,NEK4,NEK4 
-0.4213853,9.924225,Cluster 0,CDK10,ETS2 
-0.93776745,10.43164,Cluster 0,BMPR1A,SMAD1 
-0.6616527,9.986618,Cluster 0,ACVR1B,SMAD2 TDP2 
-1.3597227,11.454513,Cluster 0,TLK2,ASF1A 
-0.120032914,10.764241,Cluster 0,TEK,TEK 
-0.9499967,10.383189,Cluster 0,ACVR1,SMAD1 
-1.2409542,10.244386,Cluster 0,NEK8,NEK8 
-0.26414585,11.546101,Cluster 0,GAK,CDK5 
-1.5415945,11.027975,Cluster 0,AMHR2,TGFBR1 
-0.8173453,11.19833,Cluster 0,ULK2,BECN1 
-0.28498176,12.046244,Cluster 0,AURKC,HIST1H3A 
-1.0808952,9.29156,Cluster 0,BCR,FAS YWHAQ YWHAZ MLLT4 
-1.329141,11.674164,Cluster 0,EPHA1,EPHA1 
0.005725094,10.532901,Cluster 0,ACVR2B,BMP2 
-0.5215862,11.680505,Cluster 0,TLK1,HIST1H3A RAD9A 
-0.6580815,10.564956,Cluster 0,CDK20,ICK 
0.6298803,10.798427,Cluster 0,EPHB3,EPHB3 
-0.6121494,10.369605,Cluster 0,WNK4,SLC12A3 STK39 WNK4 
0.016404625,11.564725,Cluster 0,PAK7,BAD 
-0.77798164,10.874493,Cluster 0,PNCK,HSP90AA1 EIF4G3 
-0.37452108,11.360602,Cluster 0,CDK11B,EIF3F 
-1.34102,10.5299,Cluster 0,MYO3A,MYO3A 
-0.0010634452,11.268966,Cluster 0,KDR,FLT4 KDR PFN1 
-1.4629024,10.982653,Cluster 0,ERBB3,ANXA1 HNRNPH1 PKIA TWF1 ZNF24 
0.28999567,10.77332,Cluster 0,MAP3K12,MAP2K4 MYL12B 
-0.69998163,10.627361,Cluster 0,MAPK15,JUN MAPK15 
-1.3524101,10.154133,Cluster 0,ADRBK2,TBXA2R OPRK1 BDKRB2 OPRM1 SSTR2 CCR5 
-1.1347964,11.420538,Cluster 0,STK25,PDCD10 
0.09188785,10.592168,Cluster 0,STK24,PPP1R14C STK24 STK38L 
0.044718634,11.5556965,Cluster 0,PIM3,BAD 
-0.16189316,12.256714,Cluster 0,RPS6KA5,HIST1H2AM STAT1 HIST1H2AI BAD STAT3 H3F3B PLA2G4A ETV1 HIST3H2A HIST3H3 CREB1 TH WNK1 RELA ATF1 EIF4EBP1 SRF C9ORF78 ELK1 NR4A1 RPS6KA5 STK11 HIST1H3A HIST1H2AB HMGN1 
-1.4077244,10.803468,Cluster 0,TSSK4,CREB1 
-0.3573849,10.805856,Cluster 0,AKT3,BRAF TBX3 
0.53555655,10.535126,Cluster 0,CDC42BPG,SFN 
0.5532949,13.164125,Cluster 1,RPS6KA4,RELA RPS6KA4 CREB1 ATF1 HMGN1 
1.5444183,12.8784075,Cluster 1,CDK13,POLR2A 
1.8894395,13.118634,Cluster 1,ALK,NPM1 ATIC SRCIN1 SFPQ STAT3 ZC3HC1 SYP PTPN11 GRB2 VASP ALK 
2.6928222,13.35198,Cluster 1,PRKG1,SSB RPS3P2 BAD OSR1 SRRM1 SRRM2 CCDC80 CD5 APC VIM NCF1 ATF2 GTF2I AURKC AURKB PAK2 PAK1 SPP1 MAP3K7 CAST TRPC6 ABCA1 TRPC7 PLK1 TRPC3 RAP1GAP2 KIAA1244 GFAP VASP GJB1 LATS1 CREB1 MIP CCNY MRVI1 SF1 CRYAB PFKFB1 CRYAA CFTR SLC6A4 RIMS2 LIPE RGS2 C14ORF4 KIAA0776 MARK1 CACNA1S PLEC1 CGB RHOA PPP1R12A ANXA1 EIF2AK2 NFATC1 BRAF DNM1 SEPT3 SYN2 SON KRT19 MAPT INCENP GKAP1 ARHGEF7 GABRB1 HSPB6 ADRB2 HSPB1 ITPR1 SFRS7 SFRS5 GABRR1 HRH1 RAP1B LASP1 TBXA2R TERT DLGAP2 SPTBN1 FGA PRKG1 PPP1R14A PDPK1 H2AFX KIT MAP1B DCX PDE5A PLCB3 RYR2 C1QA RYR1 FHOD1 SRF C7ORF16 TTN CBL CRIP2 PTS PIK3CG CHRND PHKG1 CLMN GNA13 MAP4K4 
2.7109935,12.895749,Cluster 1,RET,RET AFAP1L2 PDPK1 STAT3 PTK2 MAPK14 DOK1 MAPK9 MAPK8 PIK3R1 AKT1 MAPK3 PLCG1 MAPK1 PDK1 
2.1614695,13.35859,Cluster 1,MAPK9,SEC24B APLP2 RFX1 MAPK8IP1 CDC20 SRRM2 CDC25C MAPK10 XRN2 MAPKAPK5 MAPKAPK2 CDC16 ZYX PTPN7 TP53 ATF2 APP RRN3 USP6NL FOXO4 ADCY9 SLC9A1 ARNTL TOB1 PURB ABLIM1 RXRA BCL2L11 HSF1 CCND1 IFI16 MYC MFN2 SH3BP5 PAK7 RPS3 MAP2K2 PCYT1B KIF22 BAZ1B FOSL2 ARHGAP12 PPP1R1B BCL2L1 AMPH PWP1 ITSN1 PSEN1 RAPH1 ELK1 ETS2 ELK3 SLC6A4 TMPO EEF2K GJA1 KAT5 STMN1 MARK1 NDEL1 PLEC1 SYNPO MARK2 CBX7 JUN GFPT1 H3F3A H3F3B USP24 NFATC4 NFATC3 NFATC2 EPS15L1 HMGA1 SYN3 SYN1 TFAP4 MAPT ID3 BCL2 JDP2 NES PHF16 RAPGEF6 MCM2 ARHGEF6 SLBP SHC1 PAK1IP1 LMNB1 BICD2 MAP4 SFRS18 FADD RBM14 SPTBN1 NEUROD1 CXADR STAT3 H2AFX CDC2L2 FOS PDX1 CDC2L5 ARID1A YWHAZ LCK PSMA5 ADAM17 RPS6KB1 CTTN NFIC HCLS1 KCTD15 DCX ZNF217 EIF3G CAMK2D CTNNB1 DDX23 CRMP1 TCF20 NR3C1 ADD2 GYS1 ADD1 MAPK8 CLMN CACNG2 MAP4K4 TNKS1BP1 
1.4275663,12.525581,Cluster 1,SMG1,UPF1 TP53 
0.17995691,13.175599,Cluster 1,AURKA,PHLDA1 PLK1 MBD3 PARD3 ESR1 CDC25B AR LATS2 HIST2H3C CPEB1 MYBBP1A TACC3 MAPRE3 MCM2 PIN1 TP53 GSK3B GMNN FAF1 CETN2 WWC1 RALA ARPC1B AURKA CRMP1 DCTN1 BRCA1 ADRB2 CENPA RASSF1 HIST1H3A NDEL1 FADD HIST1H3J DLGAP5 MAP9 
1.4435673,13.010393,Cluster 1,CDK12,POLR2A CDK12 
2.1081107,13.150459,Cluster 1,RPS6KB1,CCT2 CAD PDPK1 RPS6 NCBP1 ESR1 MTOR MXD1 MAPT RPS6KB1 PDCD4 MDM2 CAMK2D EIF4B GSK3B DAGLA GRIA1 IRS1 POLDIP3 FMR1 CREM BACH2 NDRG2 STK11 EEF2K RPS6KA1 ZNF509 FRAP1 RPS6KA3 RPS6KA2 FADD RICTOR DEPTOR TP63 
